Index,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
31476,38,self-employed,married,basic.9y,no,no,no,cellular,may,wed,270,4,999,1,failure,-1.8,92.893,-46.2,1.334,5099,no
31477,48,entrepreneur,married,basic.6y,no,no,no,cellular,may,wed,1369,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099,no
31478,35,technician,married,professional.course,no,yes,no,cellular,may,wed,456,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099,no
31479,41,blue-collar,married,basic.4y,unknown,no,yes,cellular,may,wed,17,3,999,2,failure,-1.8,92.893,-46.2,1.334,5099,no
31480,49,services,single,high.school,no,no,yes,cellular,may,wed,231,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099,no
31481,28,admin.,married,high.school,no,yes,no,cellular,may,wed,293,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099,no
31482,34,services,married,high.school,no,no,no,cellular,may,wed,215,2,999,2,failure,-1.8,92.893,-46.2,1.334,5099,no
31483,35,technician,married,professional.course,no,no,yes,cellular,may,wed,273,4,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099,no
31484,33,blue-collar,married,basic.9y,unknown,no,no,cellular,may,wed,804,2,9,1,success,-1.8,92.893,-46.2,1.334,5099,no
31485,48,entrepreneur,single,professional.course,no,yes,no,cellular,may,wed,606,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099,no
31486,29,admin.,single,university.degree,no,no,no,cellular,may,wed,142,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099,no
31487,44,admin.,married,basic.9y,unknown,no,no,cellular,may,wed,217,3,999,1,failure,-1.8,92.893,-46.2,1.334,5099,no
31488,35,admin.,single,university.degree,no,no,no,cellular,may,wed,261,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099,no
31489,32,services,married,high.school,no,yes,no,telephone,may,wed,309,3,999,1,failure,-1.8,92.893,-46.2,1.334,5099,no
31490,37,admin.,married,university.degree,no,no,no,cellular,may,wed,232,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099,no
31491,48,blue-collar,married,basic.6y,unknown,no,yes,cellular,may,wed,152,4,999,1,failure,-1.8,92.893,-46.2,1.334,5099,no
31492,50,admin.,divorced,university.degree,no,yes,no,cellular,may,wed,335,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099,no
31493,52,blue-collar,married,basic.4y,no,no,no,cellular,may,wed,437,4,999,1,failure,-1.8,92.893,-46.2,1.334,5099,no
31494,33,admin.,married,high.school,no,no,no,telephone,may,wed,167,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099,no
31495,29,blue-collar,married,basic.4y,no,yes,no,cellular,may,wed,140,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099,no
31496,42,blue-collar,married,basic.6y,unknown,yes,no,cellular,may,wed,458,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099,no
31497,34,technician,married,professional.course,no,yes,no,cellular,may,wed,91,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099,no
31498,36,blue-collar,married,basic.9y,no,yes,no,cellular,may,wed,284,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099,no
31499,45,services,divorced,high.school,unknown,no,no,cellular,may,wed,185,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099,no
31500,28,blue-collar,single,basic.9y,unknown,no,no,cellular,may,wed,77,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099,no
31501,29,student,single,basic.9y,no,no,no,cellular,may,wed,467,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099,no
31502,41,blue-collar,married,basic.4y,no,yes,no,cellular,may,wed,187,8,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099,no
31503,45,entrepreneur,married,university.degree,no,yes,no,cellular,may,wed,1074,4,999,1,failure,-1.8,92.893,-46.2,1.334,5099,yes
31504,37,blue-collar,married,basic.9y,unknown,no,no,telephone,may,wed,97,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099,no
31505,34,services,married,high.school,no,no,yes,cellular,may,wed,362,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099,no
31506,39,technician,divorced,professional.course,no,no,yes,cellular,may,wed,445,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099,no
31507,46,services,married,basic.9y,no,no,yes,cellular,may,wed,227,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099,no
31508,33,admin.,single,high.school,no,yes,no,cellular,may,wed,281,3,999,1,failure,-1.8,92.893,-46.2,1.334,5099,no
31509,52,blue-collar,married,basic.4y,no,no,no,cellular,may,wed,667,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099,yes
31510,33,blue-collar,married,basic.6y,no,yes,yes,cellular,may,wed,686,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099,yes
31511,34,blue-collar,married,basic.9y,no,yes,no,cellular,may,wed,157,3,999,1,failure,-1.8,92.893,-46.2,1.334,5099,no
31512,48,blue-collar,married,basic.6y,unknown,no,no,telephone,may,wed,22,6,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099,no
31513,34,services,married,high.school,no,yes,no,telephone,may,wed,276,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099,no
31514,34,blue-collar,married,unknown,no,no,no,cellular,may,wed,232,6,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099,no
31515,43,unemployed,married,basic.4y,no,no,no,cellular,may,wed,117,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099,no
31516,59,admin.,married,high.school,no,no,no,cellular,may,wed,232,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099,no
31517,39,technician,single,professional.course,no,no,no,cellular,may,wed,940,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099,no
31518,42,services,married,high.school,no,yes,no,cellular,may,wed,337,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099,no
31519,34,housemaid,married,high.school,unknown,no,no,cellular,may,wed,361,5,999,1,failure,-1.8,92.893,-46.2,1.334,5099,no
31520,31,blue-collar,married,basic.4y,no,yes,no,cellular,may,wed,796,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099,no
31521,38,technician,single,university.degree,no,yes,yes,cellular,may,wed,606,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099,yes
31522,39,technician,married,professional.course,no,no,no,cellular,may,thu,31,2,999,1,failure,-1.8,92.893,-46.2,1.327,5099,no
31523,57,admin.,married,high.school,unknown,yes,no,cellular,may,thu,55,5,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31524,30,technician,single,professional.course,no,no,no,cellular,may,thu,86,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31525,38,admin.,single,university.degree,no,no,no,cellular,may,thu,219,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31526,38,management,married,unknown,no,no,no,telephone,may,thu,25,5,999,1,failure,-1.8,92.893,-46.2,1.327,5099,no
31527,31,blue-collar,married,basic.4y,unknown,no,no,cellular,may,thu,210,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31528,42,blue-collar,single,basic.9y,unknown,yes,no,cellular,may,thu,16,5,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31529,51,services,married,professional.course,unknown,no,no,cellular,may,thu,113,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31530,44,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,315,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31531,28,services,married,basic.9y,unknown,yes,no,cellular,may,thu,343,3,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31532,34,management,married,basic.4y,no,no,no,cellular,may,thu,175,4,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31533,35,blue-collar,married,basic.9y,no,no,no,telephone,may,thu,82,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31534,45,admin.,divorced,basic.9y,unknown,no,no,cellular,may,thu,270,3,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31535,34,technician,married,university.degree,no,yes,no,cellular,may,thu,83,4,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31536,44,blue-collar,married,basic.6y,no,no,no,cellular,may,thu,57,4,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31537,34,management,married,basic.4y,no,yes,no,cellular,may,thu,124,5,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31538,27,admin.,single,high.school,no,yes,no,cellular,may,thu,240,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31539,32,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,413,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31540,33,technician,married,university.degree,no,yes,no,telephone,may,thu,755,3,999,1,failure,-1.8,92.893,-46.2,1.327,5099,no
31541,35,admin.,single,high.school,no,yes,yes,cellular,may,thu,106,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099,no
31542,35,admin.,single,high.school,no,yes,no,cellular,may,thu,187,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31543,31,housemaid,single,high.school,no,yes,no,cellular,may,thu,633,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31544,50,blue-collar,married,professional.course,no,yes,no,cellular,may,thu,247,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099,no
31545,35,management,married,university.degree,no,no,no,cellular,may,thu,370,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31546,30,blue-collar,married,basic.4y,no,no,no,cellular,may,thu,205,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31547,50,blue-collar,married,professional.course,unknown,yes,no,cellular,may,thu,51,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099,no
31548,32,admin.,single,university.degree,no,yes,yes,cellular,may,thu,195,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31549,50,blue-collar,married,professional.course,unknown,yes,no,cellular,may,thu,157,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099,no
31550,26,blue-collar,married,basic.9y,no,yes,yes,cellular,may,thu,531,3,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31551,30,technician,single,professional.course,no,yes,no,cellular,may,thu,512,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31552,45,admin.,married,high.school,no,yes,no,cellular,may,thu,155,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31553,33,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,263,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31554,37,blue-collar,married,basic.4y,no,yes,no,cellular,may,thu,204,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31555,36,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,98,1,999,2,failure,-1.8,92.893,-46.2,1.327,5099,no
31556,36,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,82,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31557,36,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,31,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099,no
31558,35,admin.,single,high.school,no,no,no,cellular,may,thu,923,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,yes
31559,36,blue-collar,married,basic.4y,no,unknown,unknown,cellular,may,thu,92,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31560,36,blue-collar,married,basic.4y,no,yes,no,cellular,may,thu,47,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31561,34,admin.,single,basic.6y,no,no,no,cellular,may,thu,22,11,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31562,30,entrepreneur,divorced,basic.6y,no,no,yes,cellular,may,thu,149,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099,no
31563,54,blue-collar,married,basic.9y,unknown,no,no,cellular,may,thu,98,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31564,32,admin.,married,university.degree,no,yes,no,cellular,may,thu,62,6,999,1,failure,-1.8,92.893,-46.2,1.327,5099,no
31565,37,blue-collar,single,university.degree,unknown,no,no,cellular,may,thu,203,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31566,24,services,single,high.school,unknown,yes,no,cellular,may,thu,689,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31567,29,blue-collar,married,basic.6y,no,no,no,cellular,may,thu,102,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31568,36,technician,married,professional.course,no,yes,no,cellular,may,thu,191,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099,no
31569,36,admin.,single,high.school,no,yes,no,cellular,may,thu,27,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099,no
31570,28,admin.,single,high.school,no,yes,no,cellular,may,thu,203,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31571,36,admin.,single,high.school,no,yes,yes,cellular,may,thu,277,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31572,30,technician,single,university.degree,unknown,yes,no,cellular,may,thu,722,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31573,36,technician,married,professional.course,no,yes,no,cellular,may,thu,449,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31574,38,management,married,high.school,no,yes,no,telephone,may,thu,224,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31575,30,services,single,high.school,no,yes,no,cellular,may,thu,189,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31576,39,services,married,high.school,no,yes,no,telephone,may,thu,45,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099,no
31577,36,blue-collar,married,basic.4y,unknown,yes,no,cellular,may,thu,248,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31578,36,admin.,single,high.school,no,yes,yes,cellular,may,thu,127,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31579,39,admin.,single,university.degree,no,no,no,cellular,may,thu,189,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31580,40,blue-collar,married,basic.9y,no,yes,yes,cellular,may,thu,549,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31581,30,admin.,single,professional.course,no,yes,yes,cellular,may,thu,104,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099,no
31582,39,entrepreneur,married,unknown,no,yes,yes,cellular,may,thu,85,3,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31583,30,blue-collar,single,basic.9y,no,no,yes,cellular,may,thu,252,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31584,54,technician,single,university.degree,no,yes,yes,cellular,may,thu,121,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099,no
31585,43,services,married,high.school,no,yes,no,cellular,may,thu,197,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31586,30,blue-collar,single,basic.9y,no,yes,no,cellular,may,thu,348,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31587,57,retired,divorced,high.school,no,yes,yes,cellular,may,thu,265,5,999,1,failure,-1.8,92.893,-46.2,1.327,5099,no
31588,54,technician,single,university.degree,no,yes,no,cellular,may,thu,333,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099,no
31589,36,blue-collar,married,unknown,no,yes,no,cellular,may,thu,25,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31590,30,blue-collar,single,basic.9y,no,yes,no,cellular,may,thu,623,1,10,1,success,-1.8,92.893,-46.2,1.327,5099,yes
31591,32,admin.,married,high.school,no,no,no,cellular,may,thu,84,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31592,36,blue-collar,married,unknown,no,yes,no,cellular,may,thu,131,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31593,32,admin.,married,high.school,no,yes,no,cellular,may,thu,132,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099,no
31594,32,admin.,married,high.school,no,no,no,cellular,may,thu,104,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099,no
31595,45,admin.,single,high.school,no,yes,no,cellular,may,thu,19,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099,no
31596,32,admin.,married,high.school,no,no,no,cellular,may,thu,187,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31597,33,entrepreneur,single,university.degree,no,no,no,cellular,may,thu,197,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31598,41,blue-collar,married,basic.9y,no,unknown,unknown,cellular,may,thu,50,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31599,38,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,thu,201,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31600,33,admin.,married,university.degree,no,yes,no,cellular,may,thu,171,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31601,29,services,married,high.school,unknown,yes,no,cellular,may,thu,63,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31602,42,blue-collar,single,basic.9y,unknown,no,no,cellular,may,thu,183,4,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31603,29,admin.,married,basic.9y,no,no,no,cellular,may,thu,113,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31604,36,blue-collar,married,basic.9y,no,yes,no,telephone,may,thu,317,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31605,29,admin.,married,high.school,no,no,no,cellular,may,thu,329,1,6,1,success,-1.8,92.893,-46.2,1.327,5099,no
31606,43,blue-collar,married,basic.6y,no,yes,yes,cellular,may,thu,95,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31607,33,services,married,basic.9y,no,yes,no,cellular,may,thu,144,3,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31608,31,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,1957,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31609,29,admin.,married,high.school,no,yes,no,cellular,may,thu,556,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31610,26,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,thu,49,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31611,43,blue-collar,married,basic.6y,no,yes,no,cellular,may,thu,393,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099,no
31612,34,management,married,university.degree,unknown,yes,no,cellular,may,thu,383,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31613,39,admin.,married,high.school,no,yes,no,cellular,may,thu,141,8,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31614,34,services,married,university.degree,no,no,no,cellular,may,thu,70,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099,no
31615,43,blue-collar,single,basic.9y,no,yes,no,cellular,may,thu,327,4,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31616,33,blue-collar,married,basic.6y,no,yes,no,cellular,may,thu,375,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31617,47,technician,divorced,university.degree,unknown,yes,no,cellular,may,thu,101,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31618,41,self-employed,married,professional.course,no,yes,no,cellular,may,thu,46,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31619,35,services,single,high.school,no,no,no,cellular,may,thu,146,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099,no
31620,35,services,single,high.school,no,no,yes,cellular,may,thu,184,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099,no
31621,26,technician,single,professional.course,no,yes,no,cellular,may,thu,176,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31622,31,admin.,married,university.degree,no,yes,yes,cellular,may,thu,148,2,999,1,failure,-1.8,92.893,-46.2,1.327,5099,no
31623,50,services,divorced,basic.9y,no,yes,no,cellular,may,thu,429,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099,no
31624,25,services,single,high.school,no,no,no,cellular,may,thu,213,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31625,28,technician,married,university.degree,no,yes,no,cellular,may,thu,402,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31626,30,blue-collar,married,basic.9y,no,unknown,unknown,cellular,may,thu,155,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099,no
31627,33,self-employed,divorced,university.degree,no,yes,no,cellular,may,thu,130,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31628,33,self-employed,divorced,university.degree,no,yes,no,cellular,may,thu,155,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31629,32,admin.,single,professional.course,no,no,no,cellular,may,thu,290,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31630,60,admin.,single,university.degree,no,yes,yes,cellular,may,thu,107,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099,no
31631,60,admin.,single,university.degree,no,no,no,cellular,may,thu,87,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31632,38,technician,single,high.school,unknown,yes,yes,cellular,may,thu,754,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31633,29,services,married,professional.course,no,yes,yes,telephone,may,thu,29,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31634,33,self-employed,divorced,university.degree,no,no,no,cellular,may,thu,345,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31635,29,services,married,professional.course,no,no,no,cellular,may,thu,48,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31636,29,services,married,professional.course,no,yes,no,cellular,may,thu,92,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31637,29,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,193,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31638,37,student,single,university.degree,unknown,no,no,telephone,may,thu,149,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099,no
31639,30,blue-collar,married,basic.4y,no,no,no,cellular,may,thu,252,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099,no
31640,52,entrepreneur,married,high.school,no,yes,no,cellular,may,thu,69,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099,no
31641,52,entrepreneur,married,high.school,no,yes,no,cellular,may,thu,198,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099,no
31642,33,services,married,high.school,no,no,no,telephone,may,thu,63,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099,no
31643,34,admin.,single,unknown,no,yes,no,cellular,may,thu,172,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099,no
31644,43,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,83,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31645,42,blue-collar,married,university.degree,unknown,yes,no,cellular,may,thu,462,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31646,33,services,married,high.school,no,yes,no,cellular,may,thu,397,1,999,2,failure,-1.8,92.893,-46.2,1.327,5099,no
31647,36,admin.,married,professional.course,no,no,no,cellular,may,thu,229,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31648,32,admin.,single,professional.course,no,yes,yes,cellular,may,thu,1046,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,yes
31649,32,admin.,single,professional.course,no,no,no,cellular,may,thu,1145,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099,no
31650,30,blue-collar,single,basic.6y,no,no,no,cellular,may,thu,159,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099,no
31651,32,services,married,high.school,unknown,no,no,cellular,may,thu,56,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099,no
31652,28,admin.,divorced,university.degree,no,yes,no,cellular,may,thu,1148,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,yes
31653,40,unemployed,married,professional.course,no,yes,no,cellular,may,thu,609,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31654,25,blue-collar,single,basic.9y,no,yes,no,cellular,may,thu,133,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31655,51,services,divorced,high.school,no,no,no,cellular,may,thu,502,1,999,2,failure,-1.8,92.893,-46.2,1.327,5099,no
31656,25,blue-collar,single,basic.9y,no,yes,no,cellular,may,thu,162,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31657,38,technician,single,professional.course,no,yes,no,cellular,may,thu,855,2,999,1,failure,-1.8,92.893,-46.2,1.327,5099,yes
31658,30,blue-collar,single,basic.6y,no,yes,no,cellular,may,thu,542,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,yes
31659,35,blue-collar,married,basic.9y,unknown,no,no,cellular,may,thu,91,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099,no
31660,34,unemployed,single,university.degree,no,yes,no,cellular,may,thu,245,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31661,40,blue-collar,married,basic.6y,no,yes,no,cellular,may,thu,123,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31662,39,blue-collar,divorced,unknown,no,yes,no,cellular,may,thu,40,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31663,35,blue-collar,married,basic.9y,unknown,no,no,cellular,may,thu,234,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099,no
31664,39,blue-collar,divorced,unknown,no,no,no,cellular,may,thu,126,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31665,28,technician,single,high.school,no,yes,yes,cellular,may,thu,609,1,11,1,success,-1.8,92.893,-46.2,1.327,5099,yes
31666,45,blue-collar,divorced,basic.6y,unknown,yes,no,cellular,may,thu,219,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31667,57,retired,married,basic.6y,no,yes,no,cellular,may,thu,128,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31668,57,retired,married,basic.6y,no,no,yes,cellular,may,thu,93,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099,no
31669,57,retired,married,basic.6y,no,yes,no,cellular,may,thu,189,1,6,2,success,-1.8,92.893,-46.2,1.327,5099,no
31670,37,blue-collar,divorced,high.school,no,yes,no,cellular,may,thu,217,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31671,29,services,married,basic.9y,no,yes,no,cellular,may,thu,302,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099,no
31672,26,services,single,university.degree,no,yes,no,cellular,may,thu,223,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31673,44,blue-collar,married,basic.6y,no,yes,no,cellular,may,thu,102,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31674,36,blue-collar,married,basic.4y,no,no,no,cellular,may,thu,11,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31675,55,self-employed,married,basic.9y,no,yes,no,cellular,may,thu,1191,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
31676,35,blue-collar,married,basic.6y,no,yes,no,cellular,may,thu,406,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099,no
